_step,_runtime,bootstrap_iter,_timestamp,epoch,tr_loss,tr_acc,tr lr,tr_eval_acc,ft_eval_acc,ft_loss,ft_acc,lr,epochs,batch_size,input_size,model_type,n_way_test,n_way_train,tgt_dataset,src_datasets,fixed_support,samples_per_class,num_total_episodes,num_bootstrap_iters,exp_name,ft_eval_num,tr_eval_acc_src_data
,17634.850967426,1.0,1736985502.2660477,,,0.987500011920929,0.0004846784525639,,0.9015499980449676,,1.0,0.001,1,16,22x22,PrototypicalNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp5_hyperparameters,3.0,
,18746.954935294,1.0,1736986614.3664927,,,0.987500011920929,0.0004846784525639,,0.9016000001430512,,1.0,0.001,1,16,22x22,PrototypicalNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp5_hyperparameters,4.0,
,19860.938327333,1.0,1736987728.392891,,,0.987500011920929,0.0004846784525639,,0.9015999999046326,,1.0,0.001,1,16,22x22,PrototypicalNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp5_hyperparameters,5.0,
,21000.72775595,1.0,1736988868.1823664,,,0.987500011920929,0.0004846784525639,,0.9013000001907348,,1.0,0.001,1,16,22x22,PrototypicalNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp5_hyperparameters,6.0,
,22096.632924723,1.0,1736989964.0874825,,,0.987500011920929,0.0004846784525639,,0.901099999666214,,1.0,0.001,1,16,22x22,PrototypicalNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp5_hyperparameters,7.0,
,23188.555238265,1.0,1736991056.0098474,,,0.987500011920929,0.0004846784525639,,0.8997000000476837,,1.0,0.001,1,16,22x22,PrototypicalNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp5_hyperparameters,8.0,
,24326.370954195,1.0,1736992193.785826,,,0.987500011920929,0.0004846784525639,,0.898250002861023,,1.0,0.001,1,16,22x22,PrototypicalNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp5_hyperparameters,9.0,
,25436.118973756,1.0,1736993303.5302954,,,0.987500011920929,0.0004846784525639,,0.9026999998092652,,1.0,0.001,1,16,22x22,PrototypicalNetwork,5,5,Greek,b-59-850,False,5,4000,2,exp5_hyperparameters,10.0,
,82.996586774,0.0,1736961039.3048365,,,0.625,0.0004846784525639,,0.38525,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters,0.0,
,86.472410436,0.0,1736961042.7806716,,,0.625,0.0004846784525639,,0.41425,,0.9375,0.001,1,16,22x22,MatchingNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters,1.0,
,89.846518279,0.0,1736961046.154776,,,0.625,0.0004846784525639,,0.41225,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters,2.0,
,93.345572956,0.0,1736961049.6538315,,,0.625,0.0004846784525639,,0.4365,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters,3.0,
,96.804868749,0.0,1736961053.113126,,,0.625,0.0004846784525639,,0.418,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters,4.0,
,100.251254196,0.0,1736961056.5595136,,,0.625,0.0004846784525639,,0.43125,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters,5.0,
,103.659080783,0.0,1736961059.9673426,,,0.625,0.0004846784525639,,0.415,,0.75,0.001,1,16,22x22,MatchingNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters,6.0,
,107.12291028,0.0,1736961063.4311707,,,0.625,0.0004846784525639,,0.41875,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters,7.0,
,110.549860174,0.0,1736961066.8581357,,,0.625,0.0004846784525639,,0.4215,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters,8.0,
,113.954644623,0.0,1736961070.262882,,,0.625,0.0004846784525639,,0.43925,,1.0,0.001,1,16,22x22,MatchingNetwork,5,5,b-59-850,miniImageNet_SOTA_trainSet,False,1,4000,2,exp5_hyperparameters,9.0,
