_step,_runtime,bootstrap_iter,_timestamp,epoch,tr_loss,tr_acc,tr lr,tr_eval_acc,ft_eval_acc,ft_loss,ft_acc,lr,epochs,batch_size,input_size,model_type,n_way_test,n_way_train,tgt_dataset,src_datasets,fixed_support,samples_per_class,num_total_episodes,num_bootstrap_iters,exp_name,ft_eval_num,tr_eval_acc_src_data
,1364.219978345,0.0,1736865632.7352235,,,,,,0.8160499999523163,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,NO_SRC_DATASET,False,5,4000,2,exp4_same_dataset,1.0,
,2034.607940949,0.0,1736866303.1210685,,,,,,0.8174500002861023,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,NO_SRC_DATASET,False,5,4000,2,exp4_same_dataset,2.0,
,2704.700962896,0.0,1736866973.258542,,,,,,0.8516000003814698,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,NO_SRC_DATASET,False,5,4000,2,exp4_same_dataset,3.0,
,3542.347119748,1.0,1736867810.904712,,,,,,0.6742499978542328,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,NO_SRC_DATASET,False,5,4000,2,exp4_same_dataset,0.0,
,4372.183969641,1.0,1736868640.702201,,,,,,0.8528500008583069,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,NO_SRC_DATASET,False,5,4000,2,exp4_same_dataset,1.0,
,5204.711991455,1.0,1736869473.223596,,,,,,0.8537000005245209,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,NO_SRC_DATASET,False,5,4000,2,exp4_same_dataset,2.0,
,6055.30795895,1.0,1736870323.8261833,,,,,,0.8581000008583068,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,TKH,NO_SRC_DATASET,False,5,4000,2,exp4_same_dataset,3.0,
,1972.675827923,0.0,1736896240.2293246,,,,,,0.8149999995231628,,0.962499976158142,0.001,1,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,10,4000,2,exp4_same_dataset,0.0,
,3927.794168858,0.0,1736898195.3878326,,,,,,0.9121999990940094,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,10,4000,2,exp4_same_dataset,1.0,
,5906.93562618,0.0,1736900174.5292103,,,,,,0.911799998998642,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,10,4000,2,exp4_same_dataset,2.0,
,7878.482288631,0.0,1736902146.075996,,,,,,0.9089500002861024,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,10,4000,2,exp4_same_dataset,3.0,
,9859.758420443,1.0,1736904127.352076,,,,,,0.8227999994754791,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,10,4000,2,exp4_same_dataset,0.0,
,11864.703841495,1.0,1736906132.2568142,,,,,,0.8715499997138977,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,10,4000,2,exp4_same_dataset,1.0,
,13892.759895149,1.0,1736908160.310863,,,,,,0.8744999992847443,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,10,4000,2,exp4_same_dataset,2.0,
,15883.603940845,1.0,1736910151.156134,,,,,,0.8770000007152557,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,10,4000,2,exp4_same_dataset,3.0,
,209.915037428,0.0,1736989099.094582,,,,,,0.2385,,1.0,0.001,1,16,40x40,MatchingNetwork,4,5,BreaKHis_formatted,NO_SRC_DATASET,False,1,4000,2,exp4_same_dataset,0.0,
,213.568725489,0.0,1736989102.7482662,,,,,,0.25725,,1.0,0.001,1,16,40x40,MatchingNetwork,4,5,BreaKHis_formatted,NO_SRC_DATASET,False,1,4000,2,exp4_same_dataset,1.0,
,217.256915746,0.0,1736989106.4364417,,,,,,0.26925,,1.0,0.001,1,16,40x40,MatchingNetwork,4,5,BreaKHis_formatted,NO_SRC_DATASET,False,1,4000,2,exp4_same_dataset,2.0,
,220.979812626,0.0,1736989110.1593528,,,,,,0.26125,,1.0,0.001,1,16,40x40,MatchingNetwork,4,5,BreaKHis_formatted,NO_SRC_DATASET,False,1,4000,2,exp4_same_dataset,3.0,
,224.139569804,1.0,1736989113.319111,,,,,,0.248,,1.0,0.001,1,16,40x40,MatchingNetwork,4,5,BreaKHis_formatted,NO_SRC_DATASET,False,1,4000,2,exp4_same_dataset,0.0,
,227.470824525,1.0,1736989116.6503508,,,,,,0.2535,,1.0,0.001,1,16,40x40,MatchingNetwork,4,5,BreaKHis_formatted,NO_SRC_DATASET,False,1,4000,2,exp4_same_dataset,1.0,
,230.841729374,1.0,1736989120.0212705,,,,,,0.2625,,1.0,0.001,1,16,40x40,MatchingNetwork,4,5,BreaKHis_formatted,NO_SRC_DATASET,False,1,4000,2,exp4_same_dataset,2.0,
,234.229612924,1.0,1736989123.409135,,,,,,0.2705,,1.0,0.001,1,16,40x40,MatchingNetwork,4,5,BreaKHis_formatted,NO_SRC_DATASET,False,1,4000,2,exp4_same_dataset,3.0,
,10.833343726,0.0,1736784880.837708,,,,,,0.651,,0.875,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,NO_SRC_DATASET,False,10,4000,2,exp4_same_dataset,0.0,
,19.28083335,0.0,1736784889.325069,,,,,,0.7145,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,NO_SRC_DATASET,False,10,4000,2,exp4_same_dataset,1.0,
,27.781188038,0.0,1736784897.8254306,,,,,,0.77575,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,NO_SRC_DATASET,False,10,4000,2,exp4_same_dataset,2.0,
,36.201074108,0.0,1736784906.2453146,,,,,,0.78375,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,NO_SRC_DATASET,False,10,4000,2,exp4_same_dataset,3.0,
,42.187856318,1.0,1736784912.2320626,,,,,,0.5735,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,NO_SRC_DATASET,False,10,4000,2,exp4_same_dataset,0.0,
,50.789316539,1.0,1736784920.79412,,,,,,0.79725,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,NO_SRC_DATASET,False,10,4000,2,exp4_same_dataset,1.0,
,59.323002445,1.0,1736784929.3672583,,,,,,0.8515,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,NO_SRC_DATASET,False,10,4000,2,exp4_same_dataset,2.0,
,67.904412857,1.0,1736784937.948659,,,,,,0.89425,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,NO_SRC_DATASET,False,10,4000,2,exp4_same_dataset,3.0,
,2.751877212,0.0,1736859330.2300572,,,,,,0.49225,,0.8125,0.001,1,16,40x40,MatchingNetwork,5,5,Egyptian,NO_SRC_DATASET,False,1,4000,2,exp4_same_dataset,0.0,
,5.1899278,0.0,1736859332.6681712,,,,,,0.4675,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Egyptian,NO_SRC_DATASET,False,1,4000,2,exp4_same_dataset,1.0,
,7.582925097,0.0,1736859335.061183,,,,,,0.47,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Egyptian,NO_SRC_DATASET,False,1,4000,2,exp4_same_dataset,2.0,
