_step,_runtime,bootstrap_iter,_timestamp,epoch,tr_loss,tr_acc,tr lr,tr_eval_acc,ft_eval_acc,ft_loss,ft_acc,lr,epochs,batch_size,input_size,model_type,n_way_test,n_way_train,tgt_dataset,src_datasets,fixed_support,samples_per_class,num_total_episodes,num_bootstrap_iters,exp_name,ft_eval_num,tr_eval_acc_src_data,before_ft_eval_acc,before_ft_eval_loss,CLUSTERING,M-labels-SRC
,426.0351878,1.0,1743442618.0378213,,,,,,0.8078499999046326,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,0.0,,0.8635500004291534,,,
,494.72060308,1.0,1743442686.7232122,,,,,,0.8125000007152557,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,1.0,,0.8635500004291534,,,
,562.474888824,1.0,1743442754.4774451,,,,,,0.8099999990463257,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,2.0,,0.8635500004291534,,,
,709.588942099,2.0,1743442901.5915732,,,,,,0.8372500014305114,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,0.0,,0.8658999996185303,,,
,777.43081036,2.0,1743442969.4334717,,,,,,0.831849999666214,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,1.0,,0.8658999996185303,,,
,845.308127675,2.0,1743443037.3106914,,,,,,0.8372500019073487,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,2.0,,0.8658999996185303,,,
,991.608482807,3.0,1743443183.5676155,,,,,,0.8632500002384186,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,0.0,,0.8628500018119812,,,
,1061.88446048,3.0,1743443253.8467054,,,,,,0.8589499995708466,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,1.0,,0.8628500018119812,,,
,1129.127208896,3.0,1743443321.1298704,,,,,,0.8592499995231628,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,2.0,,0.8628500018119812,,,
,1278.47363634,4.0,1743443470.4762769,,,,,,0.866050001859665,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,0.0,,0.8697499997615814,,,
,1346.420413583,4.0,1743443538.4230156,,,,,,0.8630499982833862,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,1.0,,0.8697499997615814,,,
,1416.171370629,4.0,1743443608.173907,,,,,,0.8653500015735627,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,5,5,Greek,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,2.0,,0.8697499997615814,,,
,29.705265364,0.0,1743455029.1540346,,,,,,0.8723000006675721,,1.0,0.001,1.0,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,0.0,,0.8846999998092652,,,
,41.725389239,0.0,1743455041.1741538,,,,,,0.8734000000953674,,1.0,0.001,1.0,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,1.0,,0.8846999998092652,,,
,53.465770638,0.0,1743455052.914545,,,,,,0.8739500007629395,,1.0,0.001,1.0,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,2.0,,0.8846999998092652,,,
,79.640586604,1.0,1743455079.089344,,,,,,0.8827499990463257,,1.0,0.001,1.0,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,0.0,,0.8885000002384186,,,
,91.610429305,1.0,1743455091.0591974,,,,,,0.8784000012874603,,1.0,0.001,1.0,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,1.0,,0.8885000002384186,,,
,103.384353525,1.0,1743455102.833117,,,,,,0.8824500000476837,,1.0,0.001,1.0,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,2.0,,0.8885000002384186,,,
,129.560648885,2.0,1743455129.0094075,,,,,,0.8705499997138977,,1.0,0.001,1.0,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,0.0,,0.881149998664856,,,
,141.330990038,2.0,1743455140.7797585,,,,,,0.8716000003814697,,1.0,0.001,1.0,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,1.0,,0.881149998664856,,,
,153.144689987,2.0,1743455152.5934603,,,,,,0.8734499998092652,,1.0,0.001,1.0,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,2.0,,0.881149998664856,,,
,179.356754292,3.0,1743455178.8055358,,,,,,0.8792999999523163,,1.0,0.001,1.0,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,0.0,,0.8893499987125397,,,
,191.16735855,3.0,1743455190.6161418,,,,,,0.8794000036716462,,1.0,0.001,1.0,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,1.0,,0.8893499987125397,,,
,203.387304705,3.0,1743455202.8360796,,,,,,0.878049998998642,,1.0,0.001,1.0,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,2.0,,0.8893499987125397,,,
,229.992319266,4.0,1743455229.4410884,,,,,,0.8614500002861023,,1.0,0.001,1.0,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,0.0,,0.8867499995231628,,,
,241.796309829,4.0,1743455241.245074,,,,,,0.8677999992370605,,1.0,0.001,1.0,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,1.0,,0.8867499995231628,,,
,253.883207048,4.0,1743455253.3319747,,,,,,0.8662999987602233,,1.0,0.001,1.0,16,28x28,PrototypicalNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,2.0,,0.8867499995231628,,,
,10459.073828166,0.0,1742811452.2138996,,,,,,0.8454124982357025,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,20,20,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,0.0,,0.8465375003814697,,,
,15948.71949174,0.0,1742816941.8595924,,,,,,0.8444874997138977,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,20,20,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,1.0,,0.8465375003814697,,,
,21238.021077223,0.0,1742822231.1611958,,,,,,0.8477250010967254,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,20,20,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,2.0,,0.8465375003814697,,,
,31814.813066174,1.0,1742832807.9139323,,,,,,0.8334624998569489,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,20,20,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,0.0,,0.8471000008583068,,,
,37589.620181197,1.0,1742838582.7602935,,,,,,0.8326499996185303,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,20,20,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,1.0,,0.8471000008583068,,,
,43135.668075597,1.0,1742844128.7689607,,,,,,0.8352375018596649,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,20,20,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,2.0,,0.8471000008583068,,,
,52899.46282819,2.0,1742853892.6029105,,,,,,0.8461750004291534,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,20,20,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,0.0,,0.8453749988079071,,,
,57887.995957149,2.0,1742858881.1360788,,,,,,0.8453750007152557,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,20,20,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,1.0,,0.8453749988079071,,,
,62872.254114864,2.0,1742863865.3539264,,,,,,0.8441999995708466,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,20,20,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,2.0,,0.8453749988079071,,,
,72671.012846588,3.0,1742873664.1529305,,,,,,0.8416125004291535,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,20,20,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,0.0,,0.8459249987602234,,,
,77623.187022472,3.0,1742878616.2873015,,,,,,0.8458000004291535,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,20,20,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,1.0,,0.8459249987602234,,,
,82567.529946558,3.0,1742883560.6304653,,,,,,0.847262499332428,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,20,20,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,2.0,,0.8459249987602234,,,
,92512.790929421,4.0,1742893505.8898978,,,,,,0.8389000000953675,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,20,20,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,0.0,,0.8437624971866607,,,
,97462.95495753,4.0,1742898456.0555215,,,,,,0.8423500015735627,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,20,20,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,1.0,,0.8437624971866607,,,
,102427.047034867,4.0,1742903420.1472676,,,,,,0.8418125004768372,,1.0,0.001,1.0,16,40x40,PrototypicalNetwork,20,20,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,2.0,,0.8437624971866607,,,
,22.034807545,0.0,1743448850.7042148,,,,,,0.90625,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,0.0,,0.9075,,,
,27.678677943,0.0,1743448856.348077,,,,,,0.9085,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,1.0,,0.9075,,,
,33.275932293,0.0,1743448861.945323,,,,,,0.9075,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,2.0,,0.9075,,,
,54.335185798,1.0,1743448883.0045886,,,,,,0.89325,,0.9375,0.001,1.0,16,40x40,MatchingNetwork,5,5,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,0.0,,0.91025,,,
,59.94745435,1.0,1743448888.6168668,,,,,,0.89675,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,1.0,,0.91025,,,
,65.592417149,1.0,1743448894.2618375,,,,,,0.89025,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,2.0,,0.91025,,,
,86.803405785,2.0,1743448915.472811,,,,,,0.9045,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,0.0,,0.91175,,,
,92.548375414,2.0,1743448921.2177775,,,,,,0.9105,,0.9375,0.001,1.0,16,40x40,MatchingNetwork,5,5,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,1.0,,0.91175,,,
,98.318096126,2.0,1743448926.9875116,,,,,,0.90975,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,2.0,,0.91175,,,
,119.610085608,3.0,1743448948.2794888,,,,,,0.90375,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,0.0,,0.90375,,,
,125.35963965,3.0,1743448954.0290446,,,,,,0.89975,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,1.0,,0.90375,,,
,130.994287,3.0,1743448959.663684,,,,,,0.89675,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,2.0,,0.90375,,,
,151.902582926,4.0,1743448980.5719829,,,,,,0.90625,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,0.0,,0.90275,,,
,157.719299036,4.0,1743448986.3887022,,,,,,0.90075,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,1.0,,0.90275,,,
,163.40488212,4.0,1743448992.0742886,,,,,,0.897,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,Greek,NO_SRC_DATASET,False,5,4000,5,exp4_same_dataset,2.0,,0.90275,,,
,2921.730465306,0.0,1743839185.7979808,,,0.8125,0.0004846784525639,,0.8455,,0.8125,0.001,1.0,16,40x40,MatchingNetwork,20,20,Greek,NO_SRC_DATASET,False,10,4000,5,exp4_same_dataset,0.0,,0.829,,,
,2956.679852341,0.0,1743839220.7473218,,,0.8125,0.0004846784525639,,0.842,,1.0,0.001,1.0,16,40x40,MatchingNetwork,20,20,Greek,NO_SRC_DATASET,False,10,4000,5,exp4_same_dataset,1.0,,0.829,,,
,2991.991864949,0.0,1743839256.059344,,,0.8125,0.0004846784525639,,0.83725,,0.875,0.001,1.0,16,40x40,MatchingNetwork,20,20,Greek,NO_SRC_DATASET,False,10,4000,5,exp4_same_dataset,2.0,,0.829,,,
,5830.379922212,1.0,1743842094.4474018,,,0.9375,0.0004846784525639,,0.833,,0.9375,0.001,1.0,16,40x40,MatchingNetwork,20,20,Greek,NO_SRC_DATASET,False,10,4000,5,exp4_same_dataset,0.0,,0.828,,,
,5865.810927357,1.0,1743842129.878451,,,0.9375,0.0004846784525639,,0.835,,0.9375,0.001,1.0,16,40x40,MatchingNetwork,20,20,Greek,NO_SRC_DATASET,False,10,4000,5,exp4_same_dataset,1.0,,0.828,,,
,5900.901805112,1.0,1743842164.9291348,,,0.9375,0.0004846784525639,,0.8495,,0.9375,0.001,1.0,16,40x40,MatchingNetwork,20,20,Greek,NO_SRC_DATASET,False,10,4000,5,exp4_same_dataset,2.0,,0.828,,,
,8762.04875672,2.0,1743845026.1162243,,,1.0,0.0004846784525639,,0.8365,,0.875,0.001,1.0,16,40x40,MatchingNetwork,20,20,Greek,NO_SRC_DATASET,False,10,4000,5,exp4_same_dataset,0.0,,0.81125,,,
,8797.646230575,2.0,1743845061.7137077,,,1.0,0.0004846784525639,,0.8375,,0.9375,0.001,1.0,16,40x40,MatchingNetwork,20,20,Greek,NO_SRC_DATASET,False,10,4000,5,exp4_same_dataset,1.0,,0.81125,,,
,8832.612855475,2.0,1743845096.680367,,,1.0,0.0004846784525639,,0.843,,0.875,0.001,1.0,16,40x40,MatchingNetwork,20,20,Greek,NO_SRC_DATASET,False,10,4000,5,exp4_same_dataset,2.0,,0.81125,,,
,11607.615845542,3.0,1743847871.6833608,,,0.9375,0.0004846784525639,,0.8245,,0.9375,0.001,1.0,16,40x40,MatchingNetwork,20,20,Greek,NO_SRC_DATASET,False,10,4000,5,exp4_same_dataset,0.0,,0.80525,,,
,11643.020762498,3.0,1743847907.0882578,,,0.9375,0.0004846784525639,,0.84475,,1.0,0.001,1.0,16,40x40,MatchingNetwork,20,20,Greek,NO_SRC_DATASET,False,10,4000,5,exp4_same_dataset,1.0,,0.80525,,,
,11678.391911493,3.0,1743847942.4593935,,,0.9375,0.0004846784525639,,0.845,,0.9375,0.001,1.0,16,40x40,MatchingNetwork,20,20,Greek,NO_SRC_DATASET,False,10,4000,5,exp4_same_dataset,2.0,,0.80525,,,
,14531.980377531,4.0,1743850796.0478928,,,0.9375,0.0004846784525639,,0.84525,,1.0,0.001,1.0,16,40x40,MatchingNetwork,20,20,Greek,NO_SRC_DATASET,False,10,4000,5,exp4_same_dataset,0.0,,0.82,,,
,14575.694564538,4.0,1743850839.762076,,,0.9375,0.0004846784525639,,0.8425,,1.0,0.001,1.0,16,40x40,MatchingNetwork,20,20,Greek,NO_SRC_DATASET,False,10,4000,5,exp4_same_dataset,1.0,,0.82,,,
,14617.400709743,4.0,1743850881.4682224,,,0.9375,0.0004846784525639,,0.84575,,0.9375,0.001,1.0,16,40x40,MatchingNetwork,20,20,Greek,NO_SRC_DATASET,False,10,4000,5,exp4_same_dataset,2.0,,0.82,,,
,145.192689581,0.0,1743440725.5913754,,,,,,0.693,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,0.0,,0.71225,,,
,152.073314433,0.0,1743440732.4720027,,,,,,0.6965,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,1.0,,0.71225,,,
,158.941717162,0.0,1743440739.3404095,,,,,,0.7005,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,2.0,,0.71225,,,
,299.430948023,1.0,1743440879.8296254,,,,,,0.703,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,0.0,,0.71275,,,
,306.289634765,1.0,1743440886.6883185,,,,,,0.705,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,1.0,,0.71275,,,
,313.18915177,1.0,1743440893.5878372,,,,,,0.699,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,2.0,,0.71275,,,
,455.07167184,2.0,1743441035.470352,,,,,,0.71125,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,0.0,,0.7115,,,
,461.869542826,2.0,1743441042.268226,,,,,,0.7005,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,1.0,,0.7115,,,
,468.84495269,2.0,1743441049.243642,,,,,,0.7105,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,2.0,,0.7115,,,
,610.163655838,3.0,1743441190.5623488,,,,,,0.699,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,0.0,,0.71525,,,
,617.020036581,3.0,1743441197.4187105,,,,,,0.69525,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,1.0,,0.71525,,,
,623.850570241,3.0,1743441204.2492416,,,,,,0.71,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,2.0,,0.71525,,,
,764.556066033,4.0,1743441344.9547536,,,,,,0.7095,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,0.0,,0.713,,,
,771.69001676,4.0,1743441352.0886931,,,,,,0.70375,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,1.0,,0.713,,,
,778.553044537,4.0,1743441358.9517212,,,,,,0.6905,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,1,4000,5,exp4_same_dataset,2.0,,0.713,,,
,732.811589205,0.0,1741401318.709779,,,1.0,0.0004846784525639,,0.89025,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,10,4000,5,exp4_same_dataset,0.0,,0.8835,,,
,755.560750172,0.0,1741401341.458964,,,1.0,0.0004846784525639,,0.88025,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,10,4000,5,exp4_same_dataset,1.0,,0.8835,,,
,778.671892123,0.0,1741401364.5700948,,,1.0,0.0004846784525639,,0.88825,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,10,4000,5,exp4_same_dataset,2.0,,0.8835,,,
,1490.788944426,1.0,1741402076.6458197,,,1.0,0.0004846784525639,,0.89225,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,10,4000,5,exp4_same_dataset,0.0,,0.882,,,
,1513.87224038,1.0,1741402099.7704182,,,1.0,0.0004846784525639,,0.89,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,10,4000,5,exp4_same_dataset,1.0,,0.882,,,
,1537.331622877,1.0,1741402123.2297974,,,1.0,0.0004846784525639,,0.88425,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,10,4000,5,exp4_same_dataset,2.0,,0.882,,,
,2243.326891721,2.0,1741402829.225116,,,0.9375,0.0004846784525639,,0.898,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,10,4000,5,exp4_same_dataset,0.0,,0.8945,,,
,2265.879071614,2.0,1741402851.7772765,,,0.9375,0.0004846784525639,,0.90675,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,10,4000,5,exp4_same_dataset,1.0,,0.8945,,,
,2289.228058757,2.0,1741402875.126277,,,0.9375,0.0004846784525639,,0.8975,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,10,4000,5,exp4_same_dataset,2.0,,0.8945,,,
,3533.303034114,3.0,1741404119.20126,,,0.875,0.0004846784525639,,0.88775,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,10,4000,5,exp4_same_dataset,0.0,,0.891,,,
,3555.708786994,3.0,1741404141.606985,,,0.875,0.0004846784525639,,0.88725,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,10,4000,5,exp4_same_dataset,1.0,,0.891,,,
,3577.974123088,3.0,1741404163.8723478,,,0.875,0.0004846784525639,,0.88225,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,10,4000,5,exp4_same_dataset,2.0,,0.891,,,
,4283.875051162,4.0,1741404869.773277,,,0.9375,0.0004846784525639,,0.89375,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,10,4000,5,exp4_same_dataset,0.0,,0.88725,,,
,4308.40840815,4.0,1741404894.3066263,,,0.9375,0.0004846784525639,,0.8995,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,10,4000,5,exp4_same_dataset,1.0,,0.88725,,,
,4331.734866885,4.0,1741404917.6330786,,,0.9375,0.0004846784525639,,0.892,,1.0,0.001,1.0,16,40x40,MatchingNetwork,5,5,TKH,NO_SRC_DATASET,False,10,4000,5,exp4_same_dataset,2.0,,0.88725,,,
,16.47894827,0.0,1743455760.310634,,,,,,0.53525,,1.0,0.001,1.0,16,28x28,MatchingNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,0.0,,0.58725,,,
,23.032935453,0.0,1743455766.8646376,,,,,,0.54175,,1.0,0.001,1.0,16,28x28,MatchingNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,1.0,,0.58725,,,
,29.564169405,0.0,1743455773.3958633,,,,,,0.55475,,1.0,0.001,1.0,16,28x28,MatchingNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,2.0,,0.58725,,,
,45.59483792,1.0,1743455789.4265208,,,,,,0.5785,,1.0,0.001,1.0,16,28x28,MatchingNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,0.0,,0.5885,,,
,52.192001053,1.0,1743455796.0236957,,,,,,0.57525,,1.0,0.001,1.0,16,28x28,MatchingNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,1.0,,0.5885,,,
,58.59851349,1.0,1743455802.4301982,,,,,,0.574,,0.8125,0.001,1.0,16,28x28,MatchingNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,2.0,,0.5885,,,
,74.629375614,2.0,1743455818.4610796,,,,,,0.575,,1.0,0.001,1.0,16,28x28,MatchingNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,0.0,,0.55025,,,
,81.29904164,2.0,1743455825.130742,,,,,,0.57875,,1.0,0.001,1.0,16,28x28,MatchingNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,1.0,,0.55025,,,
,87.852457014,2.0,1743455831.6841583,,,,,,0.57275,,1.0,0.001,1.0,16,28x28,MatchingNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,2.0,,0.55025,,,
,103.970666935,3.0,1743455847.8023598,,,,,,0.576,,1.0,0.001,1.0,16,28x28,MatchingNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,0.0,,0.56325,,,
,110.571408878,3.0,1743455854.360215,,,,,,0.5715,,1.0,0.001,1.0,16,28x28,MatchingNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,1.0,,0.56325,,,
,117.053877914,3.0,1743455860.885563,,,,,,0.55725,,1.0,0.001,1.0,16,28x28,MatchingNetwork,5,5,omniglot_SOTA_testSet,omniglot_SOTA_trainvalSet,False,1,4000,5,exp4_same_dataset,2.0,,0.56325,,,
