_step,_runtime,bootstrap_iter,_timestamp,ft_eval_acc,ft_loss,ft_acc,lr,epochs,batch_size,input_size,model_type,n_way_test,n_way_train,tgt_dataset,src_datasets,fixed_support,samples_per_class,num_total_episodes,num_bootstrap_iters,exp_name,ft_eval_num,epoch,tr_loss,tr_acc,tr lr,tr_eval_acc_src_data,tr_eval_acc
190,116.90999995,0.0,1735284729.5946755,0.98075,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
253,146.070781821,0.0,1735284758.7554595,0.97775,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,,,,
316,175.325572465,0.0,1735284788.0102167,0.98,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,,,,
379,204.55591096,0.0,1735284817.2405963,0.9845,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
442,233.751429858,0.0,1735284846.435984,0.98125,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
505,262.975471518,0.0,1735284875.6601477,0.97875,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
568,292.273246281,0.0,1735284904.957929,0.97725,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
631,321.406929691,0.0,1735284934.0916078,0.983,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
633,348.424089237,1.0,1735284961.1087084,0.975,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,,,,
696,377.508639071,1.0,1735284990.193318,0.98225,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,,,,
759,405.960207486,1.0,1735285018.6448936,0.97875,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,,,,
822,434.249165537,1.0,1735285046.9338062,0.97775,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
885,462.5645294,1.0,1735285075.2492075,0.976,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,,,,
948,490.816953115,1.0,1735285103.4587128,0.979,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,,,,
1011,519.126376316,1.0,1735285131.8110554,0.976,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
1074,547.250882702,1.0,1735285159.935563,0.9795,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
1137,575.530097802,1.0,1735285188.2147872,0.9835,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
1200,603.830116912,1.0,1735285216.514803,0.98425,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
1263,632.229224426,1.0,1735285244.913911,0.982,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,omniglot_SOTA_testSet,Egyptian,False,10,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
1,10.633561717,0.0,1735666232.8001862,0.7535,,0.8125,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,,,,
64,17.683353739,0.0,1735666239.8914146,0.7815,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,,,,
127,24.718886279,0.0,1735666246.926937,0.77475,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,,,,
190,31.772835939,0.0,1735666253.980896,0.77925,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
253,38.972605504,0.0,1735666261.180658,0.7855,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,,,,
316,46.209479942,0.0,1735666268.4175065,0.78725,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,,,,
379,53.264788575,0.0,1735666275.4728374,0.79375,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
442,60.115235851,0.0,1735666282.323284,0.7875,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
505,67.024889357,0.0,1735666289.232937,0.8015,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
568,74.104932489,0.0,1735666296.3129652,0.797,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
631,81.173795421,0.0,1735666303.3818555,0.7995,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
633,86.532534593,1.0,1735666308.740589,0.738,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,,,,
696,93.633385453,1.0,1735666315.8414073,0.76725,,0.9375,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,,,,
759,100.724719556,1.0,1735666322.9327686,0.768,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,,,,
822,107.797962689,1.0,1735666330.006016,0.78975,,0.9375,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
885,114.832748637,1.0,1735666337.0407977,0.79175,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,,,,
948,121.916806306,1.0,1735666344.1248555,0.79675,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,,,,
1011,128.987660278,1.0,1735666351.1957142,0.80075,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
1074,135.980191502,1.0,1735666358.1882446,0.8045,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
1137,142.972302162,1.0,1735666365.1803472,0.801,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
1200,149.931373545,1.0,1735666372.1394196,0.80275,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
1263,156.961848568,1.0,1735666379.1699002,0.8095,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,b-59-850,Greek,False,5,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
1,54.573567381,0.0,1735154193.485302,0.636,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Egyptian,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,,,,
64,71.156607241,0.0,1735154210.0683577,0.62375,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Egyptian,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,,,,
127,88.231874249,0.0,1735154227.1436262,0.63075,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Egyptian,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,,,,
190,105.325890225,0.0,1735154244.2376423,0.61675,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Egyptian,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
253,122.441656415,0.0,1735154261.3533971,0.62825,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Egyptian,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,,,,
316,139.841317737,0.0,1735154278.7530582,0.62425,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Egyptian,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,,,,
379,157.174413259,0.0,1735154296.08616,0.62175,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Egyptian,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
442,174.520526248,0.0,1735154313.4322708,0.6145,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Egyptian,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
505,191.795420319,0.0,1735154330.7071664,0.62925,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Egyptian,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
568,209.112229599,0.0,1735154348.0239632,0.619,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Egyptian,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
631,226.298337559,0.0,1735154365.210074,0.62725,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Egyptian,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
633,242.998994273,1.0,1735154381.9107454,0.63,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Egyptian,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,,,,
696,260.20717879,1.0,1735154399.118928,0.6425,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Egyptian,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,,,,
759,277.612591326,1.0,1735154416.5243423,0.6265,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Egyptian,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,,,,
822,294.925401416,1.0,1735154433.837135,0.62125,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Egyptian,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
885,312.147011514,1.0,1735154451.0587585,0.63025,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Egyptian,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,,,,
948,329.56739198,1.0,1735154468.4791353,0.63325,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Egyptian,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,,,,
1011,346.879437566,1.0,1735154485.79115,0.62625,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Egyptian,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
1074,364.313449201,1.0,1735154503.2251964,0.60475,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Egyptian,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
1137,381.658614177,1.0,1735154520.5703473,0.61425,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Egyptian,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
1200,398.962335513,1.0,1735154537.8740716,0.6135,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Egyptian,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
1263,416.110591146,1.0,1735154555.0223234,0.6145,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,TKH,Egyptian,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
50,696.983043379,0.0,1736168378.0690107,0.6823500008583069,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,0.800000011920929,0.0009998800078196,0.7701499979496003,
113,1005.49845505,0.0,1736168686.5844307,0.6657500001192093,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,0.800000011920929,0.0009998800078196,0.7701499979496003,
176,1318.152203291,0.0,1736168999.2381732,0.6666500006914139,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,0.800000011920929,0.0009998800078196,0.7701499979496003,
239,1631.427597045,0.0,1736169312.473281,0.66275000166893,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,0.800000011920929,0.0009998800078196,0.7701499979496003,
302,1946.652901129,0.0,1736169627.738824,0.6566999986171722,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,0.800000011920929,0.0009998800078196,0.7701499979496003,
365,2268.304314099,0.0,1736169949.390175,0.6669499995708466,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,0.800000011920929,0.0009998800078196,0.7701499979496003,
428,2583.187668213,0.0,1736170264.2302792,0.6586499984264373,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,0.800000011920929,0.0009998800078196,0.7701499979496003,
491,2899.412973718,0.0,1736170580.4989383,0.6636000020503998,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,0.800000011920929,0.0009998800078196,0.7701499979496003,
554,3224.415614111,0.0,1736170905.4566364,0.6657499985694886,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,0.800000011920929,0.0009998800078196,0.7701499979496003,
617,3542.899638322,0.0,1736171223.945941,0.6549500014781952,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,0.800000011920929,0.0009998800078196,0.7701499979496003,
680,3853.447653281,0.0,1736171534.4929855,0.6590500019788742,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,0.800000011920929,0.0009998800078196,0.7701499979496003,
682,4167.019144712,1.0,1736171848.1049948,0.6865999994277954,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,0.800000011920929,0.0009998800078196,0.7701499979496003,
745,4488.174312622,1.0,1736172169.2602437,0.6583999977111816,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,0.800000011920929,0.0009998800078196,0.7701499979496003,
808,4818.363063374,1.0,1736172499.4490206,0.6593999998569489,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,0.800000011920929,0.0009998800078196,0.7701499979496003,
871,5132.203667376,1.0,1736172813.2446609,0.6657500017881394,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,0.800000011920929,0.0009998800078196,0.7701499979496003,
934,5448.413429799,1.0,1736173129.499394,0.6572000026702881,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,0.800000011920929,0.0009998800078196,0.7701499979496003,
997,5771.761291107,1.0,1736173452.8472486,0.6766500022411347,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,0.800000011920929,0.0009998800078196,0.7701499979496003,
1060,6092.455612038,1.0,1736173773.494756,0.6727499990463257,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,0.800000011920929,0.0009998800078196,0.7701499979496003,
1123,6410.205744161,1.0,1736174091.291707,0.6812999994754791,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,0.800000011920929,0.0009998800078196,0.7701499979496003,
1186,6732.663607917,1.0,1736174413.7039125,0.6719500002861023,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,0.800000011920929,0.0009998800078196,0.7701499979496003,
1249,7048.595459081,1.0,1736174729.6814249,0.6799500002861023,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,0.800000011920929,0.0009998800078196,0.7701499979496003,
1312,7368.709846672,1.0,1736175049.7958148,0.671150000333786,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,Greek,omniglot_SOTA_trainvalSet,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,0.800000011920929,0.0009998800078196,0.7701499979496003,
1,116.302447921,0.0,1734711937.168659,0.2750999991893768,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,b-59-850,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,,,,
64,231.655299716,0.0,1734712052.4789667,0.2773499990105629,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,b-59-850,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,,,,
127,346.718951873,0.0,1734712167.585131,0.2826499983668327,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,b-59-850,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,,,,
190,461.051268354,0.0,1734712281.8767598,0.2768999990820884,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,b-59-850,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
253,575.777107236,0.0,1734712396.6433597,0.2788499994277954,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,b-59-850,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,,,,
316,690.951286187,0.0,1734712511.7761362,0.2710999994874,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,b-59-850,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,,,,
379,805.403982209,0.0,1734712626.2702374,0.2666999997496604,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,b-59-850,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
442,919.932638809,0.0,1734712740.798901,0.2677999992370605,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,b-59-850,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
505,1035.385586968,0.0,1734712856.25185,0.2724499998688698,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,b-59-850,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
568,1149.512874949,0.0,1734712970.379122,0.2670499995946884,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,b-59-850,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
631,1264.179391989,0.0,1734713085.005473,0.2711499992609024,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,b-59-850,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
633,1378.733130505,1.0,1734713199.5992925,0.2757499997615814,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,b-59-850,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,,,,
696,1493.719334543,1.0,1734713314.5442724,0.2766999992728233,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,b-59-850,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,,,,
759,1609.274974311,1.0,1734713430.1411726,0.2831000000238418,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,b-59-850,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,2.0,,,,,,
822,1723.783286397,1.0,1734713544.6061563,0.2777499994635582,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,b-59-850,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,3.0,,,,,,
885,1838.858337691,1.0,1734713659.7246008,0.2802499987483025,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,b-59-850,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,4.0,,,,,,
948,1953.651309515,1.0,1734713774.4777806,0.2803999989628792,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,b-59-850,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,5.0,,,,,,
1011,2068.224196977,1.0,1734713889.090414,0.2832999994158744,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,b-59-850,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,6.0,,,,,,
1074,2183.023303249,1.0,1734714003.849249,0.2809499994516373,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,b-59-850,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,7.0,,,,,,
1137,2296.851199642,1.0,1734714117.7174451,0.2769499992728233,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,b-59-850,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,8.0,,,,,,
1200,2411.351295705,1.0,1734714232.1757302,0.276349998831749,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,b-59-850,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,9.0,,,,,,
1263,2526.158889214,1.0,1734714347.0251043,0.2781500004529953,,1.0,0.001,1,16,40x40,PrototypicalNetwork,5,5,miniImageNet_SOTA_testSet,b-59-850,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,10.0,,,,,,
47,37.422924775,0.0,1734548579.765474,0.47475,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Egyptian,b-59-850,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,0.0,,,0.4375,0.0009998950060197,0.52225,
110,39.997659794,0.0,1734548582.3401315,0.48625,,1.0,0.001,1,16,40x40,MatchingNetwork,5,5,Egyptian,b-59-850,False,1,4000,2,exp2_permuted_src_datasets_WithValidation,1.0,,,0.4375,0.0009998950060197,0.52225,
