unseen_ds,spc,model,nway,trained_ds,mean_diff,acc,dis_mean,norm_ratio_sum,norm_ratio_limits,domain,acc_std,bt_iter,sum_min_values
Greek,5,RelationNetwork,5,miniImageNet_SOTA_testSet,-0.5516753,0.44795,0.37582922,0.61303794,0.4851399689916899,OOD,0.05012656481347989,3,3629.7759824109544
b-59-850,5,RelationNetwork,5,miniImageNet_SOTA_testSet,-0.08762407,0.32944999999999997,0.83988047,1.3038679,0.9055524528070157,OOD,0.04130160408507156,3,14752.995785938576
omniglot_SOTA_testSet,5,RelationNetwork,5,b-59-850,-0.13637373,0.42075,0.4950947,0.84571356,0.6362695877495017,OOD,0.049561199541576874,0,6167.3146435887975
Egyptian,5,RelationNetwork,5,b-59-850,-0.06299484,0.5264500000000001,0.5684736,1.0018135,0.7578231263144769,OOD,0.04286341680267685,0,7113.526094282977
TKH,5,RelationNetwork,5,b-59-850,0.15089321,0.4176,0.7823616,1.2282271,0.8677212993769886,OOD,0.05129805064522432,0,12902.696106282761
b-59-850,5,RelationNetwork,5,b-59-850,0.0,0.6984499999999999,0.6314684,0.8854924,0.6643623189269229,ID,0.04883106081174154,0,7814.767905586403
cifar100_SOTA_testSet,5,RelationNetwork,5,b-59-850,0.2228424,0.22619999999999998,0.8543108,1.3747561,0.944576763259723,OOD,0.031540608744918035,0,15530.230288941413
Greek,5,RelationNetwork,5,b-59-850,-0.14710978,0.4681,0.48435864,0.778698,0.6044160625461905,OOD,0.06048669275138128,0,5280.067730074515
miniImageNet_SOTA_testSet,5,RelationNetwork,5,b-59-850,0.28251857,0.21345,0.913987,1.4350644,0.9714095024510352,OOD,0.031559031987689355,0,17426.989350233227
omniglot_SOTA_testSet,5,RelationNetwork,5,b-59-850,-0.34537613,0.45735000000000003,0.25602716,0.5577197,0.4426271903808134,OOD,0.05110384036449707,2,2144.8876183225057
b-59-850,5,RelationNetwork,5,b-59-850,0.0,0.6840499999999999,0.6014033,0.7673519,0.6062713230650792,ID,0.05002471888976489,2,5807.91466242836
Greek,5,RelationNetwork,5,b-59-850,-0.14242041,0.45275,0.45898288,0.7217087,0.5544467670084173,OOD,0.05187063234625157,2,5162.916342973686
Egyptian,5,RelationNetwork,5,b-59-850,0.18374586,0.41755,0.78514916,1.2825125,0.8851914003872554,OOD,0.04628847048672056,2,13859.572755012661
TKH,5,RelationNetwork,5,b-59-850,0.15979707,0.34025,0.76120037,1.1728573,0.8302115122493182,OOD,0.047083038347158525,2,12403.228712048149
miniImageNet_SOTA_testSet,5,RelationNetwork,5,b-59-850,0.3578831,0.2263,0.9592864,1.4630902,0.9853841507073977,OOD,0.03515408937805103,2,18605.732774823904
cifar100_SOTA_testSet,5,RelationNetwork,5,b-59-850,0.3529973,0.23245,0.9544006,1.4569842,0.9827342486706935,OOD,0.0367440131177856,2,18426.920693695545
b-59-850,5,RelationNetwork,5,b-59-850,0.0,0.7323999999999999,0.45918185,0.48468515,0.3936392137156952,ID,0.044005567829537205,1,3214.6348896852487
miniImageNet_SOTA_testSet,5,RelationNetwork,5,b-59-850,0.34211582,0.25339999999999996,0.80129766,1.217994,0.8739404474733772,OOD,0.036033872953097894,1,12641.29339106084
TKH,5,RelationNetwork,5,b-59-850,-0.14634237,0.27629999999999993,0.31283948,0.6807197,0.5245610033319443,OOD,0.030794642391169278,1,3780.7050817370155
omniglot_SOTA_testSet,5,RelationNetwork,5,b-59-850,-0.45912606,0.4094,5.580223e-05,0.1863583,0.16501543346773365,OOD,0.043679400179031755,1,0.042248509134541846
cifar100_SOTA_testSet,5,RelationNetwork,5,b-59-850,0.36162627,0.23015,0.8208081,1.2560912,0.8867609865013234,OOD,0.0324669447284465,1,13659.102028114954
Greek,5,RelationNetwork,5,b-59-850,-0.3238064,0.33714999999999995,0.13537546,0.30833647,0.2639783824390869,OOD,0.04709567389898992,1,852.582138621698
Egyptian,5,RelationNetwork,5,b-59-850,0.082221925,0.44615000000000005,0.5414038,0.86053234,0.696008628683263,OOD,0.03844869958789243,1,5136.62940970714
Egyptian,5,RelationNetwork,5,b-59-850,0.14755529,0.5842999999999999,0.72708726,1.1362528,0.8227073764171111,OOD,0.05164552255520318,4,10849.74287938932
b-59-850,5,RelationNetwork,5,b-59-850,0.0,0.70965,0.57953197,0.76873785,0.597570034445616,ID,0.04418713047936016,4,5942.951997651835
TKH,5,RelationNetwork,5,b-59-850,-0.045988202,0.32,0.53354377,0.83848476,0.6291229939040337,OOD,0.03692898590538332,4,6918.589755703768
cifar100_SOTA_testSet,5,RelationNetwork,5,b-59-850,0.33905762,0.25784999999999997,0.9185896,1.4349918,0.9739124820397345,OOD,0.038164152027786495,4,17404.140532473102
omniglot_SOTA_testSet,5,RelationNetwork,5,b-59-850,-0.5651251,0.4456,0.014406854,0.19342102,0.17184528527141418,OOD,0.04500711054933431,4,33.297044417496615
miniImageNet_SOTA_testSet,5,RelationNetwork,5,b-59-850,0.3287164,0.2336,0.90824836,1.4070632,0.963670319313528,OOD,0.032342541644094704,4,16760.74171591364
Greek,5,RelationNetwork,5,b-59-850,-0.25259504,0.43735,0.32693693,0.4594634,0.3788639976855448,OOD,0.04644192610131496,4,2561.582348853559
omniglot_SOTA_testSet,5,RelationNetwork,5,b-59-850,-0.23573464,0.5041,0.2671765,0.43030742,0.3618835295870901,OOD,0.052172214827434726,3,1622.0409942339004
TKH,5,RelationNetwork,5,b-59-850,0.10697347,0.4164,0.6098846,0.88524765,0.6640910610096326,OOD,0.06321423890232326,3,7768.717630441941
b-59-850,5,RelationNetwork,5,b-59-850,0.0,0.7976,0.50291115,0.59714013,0.48243807187842647,ID,0.04460089685196924,3,3861.0276606654297
cifar100_SOTA_testSet,5,RelationNetwork,5,b-59-850,0.43938398,0.26844999999999997,0.94229513,1.4376059,0.9742524173852298,OOD,0.03934110445831434,3,17921.712622620165
Egyptian,5,RelationNetwork,5,b-59-850,0.17247617,0.45820000000000005,0.6753873,0.98754007,0.7349044007483538,OOD,0.0532354205393364,3,9010.639680286986
Greek,5,RelationNetwork,5,b-59-850,-0.22794113,0.4234,0.27497002,0.40482175,0.3271152856587265,OOD,0.05423273918953384,3,2374.9500597443152
miniImageNet_SOTA_testSet,5,RelationNetwork,5,b-59-850,0.4385795,0.21259999999999998,0.94149065,1.427136,0.9741324420896579,OOD,0.03259585863265455,3,17585.64124764502
b-59-850,1,RelationNetwork,5,TKH,0.055906057,0.30215,0.38293228,0.94607794,0.7150149414393026,OOD,0.04325508640610951,0,4583.329823359847
omniglot_SOTA_testSet,1,RelationNetwork,5,TKH,-0.3266242,0.40209999999999996,0.00040200495,0.4804637,0.3909848444767231,OOD,0.04999339956434249,0,1.9815511589456491
Egyptian,1,RelationNetwork,5,TKH,0.047008008,0.31189999999999996,0.37403423,0.9430719,0.7093574697230198,OOD,0.03677145632144585,0,4543.048875446431
TKH,1,RelationNetwork,5,TKH,0.0,0.36285,0.32702622,0.8315537,0.6394209591018991,ID,0.04762354984668825,0,3473.0080384667963
cifar100_SOTA_testSet,1,RelationNetwork,5,TKH,0.100471556,0.2101,0.42749777,1.0347395,0.7650164549358242,OOD,0.029630896037750865,0,5782.626247137785
Greek,1,RelationNetwork,5,TKH,-0.27457914,0.34195000000000003,0.05244708,0.43797833,0.3876966281805125,OOD,0.042744268621652655,0,171.5687948596933
miniImageNet_SOTA_testSet,1,RelationNetwork,5,TKH,-0.0043974817,0.2107,0.32262874,0.8483247,0.6575223549582866,OOD,0.028138230221533122,0,3406.420327550848
omniglot_SOTA_testSet,1,RelationNetwork,5,TKH,-0.33611983,0.3996,0.017986452,0.7778223,0.5882765876251116,OOD,0.047995728976649575,2,181.98745772551047
TKH,1,RelationNetwork,5,TKH,0.0,0.42525,0.35410628,0.8432961,0.6394833127746362,ID,0.04872691761234236,2,3888.1431287880987
Greek,1,RelationNetwork,5,TKH,-0.22049262,0.39335000000000003,0.13361366,0.5907614,0.4899210356794655,OOD,0.045594983276672,2,729.932524771837
Egyptian,1,RelationNetwork,5,TKH,0.20550743,0.32315,0.5596137,0.9965791,0.749321475784191,OOD,0.0433122673153923,2,6968.9749706164
miniImageNet_SOTA_testSet,1,RelationNetwork,5,TKH,0.030344278,0.21215,0.38445055,0.84530264,0.639405298108859,OOD,0.02414544470495418,2,4417.300092280842
cifar100_SOTA_testSet,1,RelationNetwork,5,TKH,0.12478307,0.20984999999999998,0.47888935,1.0056009,0.7424610725479656,OOD,0.02683006708899551,2,6454.428143883124
b-59-850,1,RelationNetwork,5,TKH,0.3082023,0.28490000000000004,0.6623086,1.1742829,0.8429681917928349,OOD,0.03589206040338169,2,10186.881344228983
b-59-850,1,RelationNetwork,5,TKH,0.27375257,0.2439,0.53675735,1.2160076,0.8564731448345261,OOD,0.03662703919237808,1,8737.101610399783
TKH,1,RelationNetwork,5,TKH,0.0,0.38865000000000005,0.26300478,0.9619337,0.7067963061734862,ID,0.04932598199732064,1,3419.516787977889
miniImageNet_SOTA_testSet,1,RelationNetwork,5,TKH,0.094735,0.21075,0.35773978,0.7671903,0.5883729204171063,OOD,0.0332988363160036,1,3643.642386077554
omniglot_SOTA_testSet,1,RelationNetwork,5,TKH,-0.23270208,0.35595000000000004,0.030302705,0.5935746,0.4694742561019238,OOD,0.05399280044598539,1,216.16895455526537
cifar100_SOTA_testSet,1,RelationNetwork,5,TKH,0.13040116,0.20895,0.39340594,0.9141882,0.67914731644019,OOD,0.03208227703888862,1,4849.896440031473
Greek,1,RelationNetwork,5,TKH,-0.08578183,0.40825,0.17722295,0.73913497,0.5785944116908296,OOD,0.0472235375633804,1,1617.480365738389
Egyptian,1,RelationNetwork,5,TKH,0.073008,0.3546,0.33601278,1.0163988,0.7391334252302828,OOD,0.044722365769265825,1,4645.512472122908
Egyptian,1,RelationNetwork,5,TKH,0.046481192,0.31670000000000004,0.39008173,1.1692965,0.8287746735465684,OOD,0.04107748775180878,4,6139.270007446408
TKH,1,RelationNetwork,5,TKH,0.0,0.38859999999999995,0.34360054,1.0191121,0.7424478539873322,ID,0.04940941205883753,4,4720.476886088029
cifar100_SOTA_testSet,1,RelationNetwork,5,TKH,0.03369689,0.20995,0.37729743,1.0884337,0.7820553606426031,OOD,0.03406424078120632,4,5558.392883069813
omniglot_SOTA_testSet,1,RelationNetwork,5,TKH,-0.18919516,0.3974,0.15440539,0.66529936,0.521527271513369,OOD,0.04836827472631208,4,1294.5223531860393
b-59-850,1,RelationNetwork,5,TKH,-0.039952725,0.3154,0.30364782,1.0564524,0.7664414062253015,OOD,0.045938437065272474,4,4295.583261275664
miniImageNet_SOTA_testSet,1,RelationNetwork,5,TKH,0.00080028176,0.21925,0.34440082,0.99376476,0.7300028736376064,OOD,0.03546212768574385,4,4576.717620903626
Greek,1,RelationNetwork,5,TKH,-0.058171988,0.397,0.28542855,0.83237773,0.6612517398782916,OOD,0.04916553671017941,4,2658.8982325176476
omniglot_SOTA_testSet,1,RelationNetwork,5,TKH,-0.25475147,0.3732500000000001,0.056245234,0.6433609,0.5036631361180671,OOD,0.048244818374619254,3,448.83462477475405
TKH,1,RelationNetwork,5,TKH,0.0,0.44009999999999994,0.3109967,0.9967218,0.7255580781452109,ID,0.052744573180565225,3,4211.697429610416
cifar100_SOTA_testSet,1,RelationNetwork,5,TKH,0.13287169,0.21925,0.4438684,1.1141381,0.8005090286657062,OOD,0.03174212500762985,3,6623.573423601687
Egyptian,1,RelationNetwork,5,TKH,-0.042583227,0.35635,0.26841348,1.0323141,0.742888024886182,OOD,0.03919888391268302,3,3814.468926373869
Greek,1,RelationNetwork,5,TKH,-0.048801333,0.41925,0.26219538,0.7671835,0.6196242042297674,OOD,0.04439946508686788,3,2190.2256288484205
b-59-850,1,RelationNetwork,5,TKH,0.14527008,0.3469,0.4562668,1.170531,0.827414910219159,OOD,0.04451561523780166,3,7233.094241738319
miniImageNet_SOTA_testSet,1,RelationNetwork,5,TKH,0.09238097,0.21544999999999997,0.40337768,1.0434151,0.7610740870223291,OOD,0.0333079945358468,3,5635.810276735574
b-59-850,20,RelationNetwork,20,TKH,0.5813322,0.459925,0.6839478,0.42953026,0.6341629937051385,OOD,0.026557908426681497,0,3750.5756185458
TKH,20,RelationNetwork,20,TKH,0.0,0.8334,0.10261559,0.006289737,0.0088076977445203,ID,0.022544802616124186,0,8.096155232513839
Greek,20,RelationNetwork,20,TKH,0.05195128,0.6569125,0.15456687,0.025849482,0.047786716668820006,OOD,0.024382822462750284,0,23.97237047049228
omniglot_SOTA_testSet,10,RelationNetwork,5,b-59-850,0.04546383,0.4077,0.43591732,0.6660175,0.524661671335234,OOD,0.05514263323418641,0,4456.53627797239
Egyptian,10,RelationNetwork,5,b-59-850,0.1723949,0.5367000000000001,0.5628484,0.94125146,0.704824681763935,OOD,0.04763780011713387,0,7096.79283166863
TKH,10,RelationNetwork,5,b-59-850,0.44466862,0.38704999999999995,0.8351221,1.2354726,0.8854078991430988,OOD,0.05832385875437256,0,13304.653870190727
b-59-850,10,RelationNetwork,5,b-59-850,0.0,0.8541500000000001,0.3904535,0.3116064,0.2747893043239899,ID,0.035649719493987604,0,1235.9915158773501
cifar100_SOTA_testSet,10,RelationNetwork,5,b-59-850,0.54802763,0.2535,0.93848115,1.438961,0.9779224238016603,OOD,0.03162672920173694,0,17746.173656851053
Greek,10,RelationNetwork,5,b-59-850,0.024484456,0.35579999999999995,0.41493794,0.609978,0.45805912843881613,OOD,0.05409584087524659,0,5164.9528263393
miniImageNet_SOTA_testSet,10,RelationNetwork,5,b-59-850,0.5733658,0.2389,0.9638193,1.4596922,0.9877789263247916,OOD,0.03497198879103103,0,18493.541755970567
omniglot_SOTA_testSet,10,RelationNetwork,5,b-59-850,-0.42494753,0.44635,2.2081966e-05,0.2911109,0.24170524272038404,OOD,0.049293026890220484,2,0.03298609362219892
b-59-850,10,RelationNetwork,5,b-59-850,0.0,0.8954,0.4249696,0.35232607,0.302625110238666,ID,0.033894542333538,2,1826.5715906250884
Greek,10,RelationNetwork,5,b-59-850,-0.3176358,0.3341,0.1073338,0.19420251,0.16484705059214586,OOD,0.047562485216817676,2,683.13887621277
Egyptian,10,RelationNetwork,5,b-59-850,-0.27105415,0.4009,0.15391546,0.33499053,0.2698569349127704,OOD,0.04279824762767747,2,1122.525182025065
TKH,10,RelationNetwork,5,b-59-850,0.004305333,0.345,0.42927495,0.5844679,0.44364658358739245,OOD,0.04902805319406432,2,4951.266713029638
miniImageNet_SOTA_testSet,10,RelationNetwork,5,b-59-850,0.56258225,0.25025000000000003,0.98755187,1.4813781,0.9944151868851794,OOD,0.03231582429708393,2,19374.706615626812
cifar100_SOTA_testSet,10,RelationNetwork,5,b-59-850,0.5490188,0.24575,0.9739884,1.4561176,0.9867739313452026,OOD,0.03583032933144768,2,18632.083349816967
b-59-850,10,RelationNetwork,5,b-59-850,0.0,0.9233,0.38435036,0.25653988,0.2264616193072425,ID,0.03046900063999474,1,1054.1271757702652
miniImageNet_SOTA_testSet,10,RelationNetwork,5,b-59-850,0.5725928,0.2757,0.95694315,1.4213291,0.9824223478181604,OOD,0.03956968536645193,1,17351.886650020024
TKH,10,RelationNetwork,5,b-59-850,-0.014789313,0.31045,0.36956105,0.62986153,0.48588329597736085,OOD,0.03892521676240224,1,4353.161196147677
omniglot_SOTA_testSet,10,RelationNetwork,5,b-59-850,-0.32859766,0.43935,0.05575268,0.26076975,0.22715223575911883,OOD,0.05393007046166359,1,178.40577629839268
cifar100_SOTA_testSet,10,RelationNetwork,5,b-59-850,0.5649601,0.33535,0.9493105,1.4177738,0.9728867022543022,OOD,0.04512208439334336,1,17478.739853175823
Greek,10,RelationNetwork,5,b-59-850,-0.12904379,0.37485,0.25530657,0.3963845,0.31729807925609355,OOD,0.05496000818777232,1,2462.3435512746814
Egyptian,10,RelationNetwork,5,b-59-850,-0.0020264983,0.354,0.38232386,0.6815664,0.5395681846326138,OOD,0.043863424398922615,1,3884.210776038235
Egyptian,10,RelationNetwork,5,b-59-850,0.36971965,0.49705,0.69216174,1.0512929,0.7789412213378926,OOD,0.04293218489664834,4,9880.422687690181
b-59-850,10,RelationNetwork,5,b-59-850,0.0,0.8393999999999999,0.32244208,0.14081207,0.13155709674202548,ID,0.0342620781623065,4,306.36584455004004
TKH,10,RelationNetwork,5,b-59-850,0.055940777,0.2308,0.37838286,0.7347406,0.5501501861023261,OOD,0.0194,4,5239.658818990323
cifar100_SOTA_testSet,10,RelationNetwork,5,b-59-850,0.5717653,0.30104999999999993,0.8942074,1.3265967,0.9405064797618644,OOD,0.04258253750071736,4,14878.503636434034
omniglot_SOTA_testSet,10,RelationNetwork,5,b-59-850,-0.32224423,0.4005500000000001,0.00019785341,0.40358052,0.3265348699264565,OOD,0.049247563391501915,4,0.4518406023835444
miniImageNet_SOTA_testSet,10,RelationNetwork,5,b-59-850,0.5823262,0.25,0.9047683,1.3713346,0.9521670658465393,OOD,0.03721558813185679,4,16031.152367033297
Greek,10,RelationNetwork,5,b-59-850,-0.057997286,0.40130000000000005,0.2644448,0.39568663,0.32943470293709076,OOD,0.05224519116626907,4,1903.901788654392
omniglot_SOTA_testSet,10,RelationNetwork,5,b-59-850,-0.44444615,0.5069,8.930835e-05,0.19988546,0.17337926669279624,OOD,0.056301776170916674,3,0.13259062226516966
TKH,10,RelationNetwork,5,b-59-850,0.11640611,0.4749,0.5609416,0.80713147,0.6089623872090404,OOD,0.06652999323613373,3,6865.609585944263
b-59-850,10,RelationNetwork,5,b-59-850,0.0,0.913,0.44453546,0.35806662,0.3153891360234883,ID,0.03014133374620307,3,1519.9591993722315
cifar100_SOTA_testSet,10,RelationNetwork,5,b-59-850,0.51291573,0.28300000000000003,0.95745116,1.4399048,0.9778429935441166,OOD,0.04002811511925087,3,18139.981772616506
Egyptian,10,RelationNetwork,5,b-59-850,-0.12555096,0.648,0.3189845,0.4687119,0.4189575510458949,OOD,0.04265852786958312,3,1304.080802179491
Greek,10,RelationNetwork,5,b-59-850,-0.33325553,0.359,0.11127994,0.21469255,0.18743464810248123,OOD,0.05343453939167062,3,573.9672064924233
miniImageNet_SOTA_testSet,10,RelationNetwork,5,b-59-850,0.5358161,0.245,0.98035157,1.4779574,0.993343682784355,OOD,0.03674234614174767,3,19173.70143988356
b-59-850,1,RelationNetwork,5,Egyptian,0.16689292,0.24514999999999998,0.48088276,1.0428686,0.7656587948053398,OOD,0.03331069648025991,0,6775.261662109755
omniglot_SOTA_testSet,1,RelationNetwork,5,Egyptian,-0.3067491,0.37054999999999993,0.007240747,0.5039919,0.40427096784734373,OOD,0.04997071642472219,0,37.39569130107702
TKH,1,RelationNetwork,5,Egyptian,-0.0357531,0.3444,0.27823675,0.8364288,0.636074350603732,OOD,0.04604226319372235,0,3087.9633698167745
Egyptian,1,RelationNetwork,5,Egyptian,0.0,0.45535000000000003,0.31398985,0.89149356,0.6658711457664347,ID,0.04927730207712269,0,3763.8569540102035
cifar100_SOTA_testSet,1,RelationNetwork,5,Egyptian,0.21023414,0.20555,0.524224,1.0577735,0.7742936963268627,OOD,0.02647777369795278,0,7548.163166537415
Greek,1,RelationNetwork,5,Egyptian,-0.20149404,0.309,0.1124958,0.48598832,0.4209759909324259,OOD,0.04294182110716777,0,574.0941991347026
miniImageNet_SOTA_testSet,1,RelationNetwork,5,Egyptian,0.1317662,0.2064,0.44575605,0.9148746,0.6906999777235376,OOD,0.025574205755018082,0,5503.125205954886
omniglot_SOTA_testSet,1,RelationNetwork,5,Egyptian,-0.32707345,0.40479999999999994,0.08183203,0.56263053,0.44768929516382716,OOD,0.049517269714716705,2,543.2275775230955
Egyptian,1,RelationNetwork,5,Egyptian,0.0,0.52255,0.40890548,0.9259032,0.6864492536727185,ID,0.048123512964038696,2,5098.186180263758
Greek,1,RelationNetwork,5,Egyptian,-0.107087046,0.51735,0.30181843,0.6909962,0.5660931676019118,OOD,0.049442921636974495,2,2206.3634935535956
TKH,1,RelationNetwork,5,Egyptian,0.016186893,0.4645,0.42509237,0.9093908,0.6829708613219251,OOD,0.05346494178431321,2,5060.255605192855
miniImageNet_SOTA_testSet,1,RelationNetwork,5,Egyptian,0.08302131,0.22575,0.4919268,1.0296386,0.7589029620428184,OOD,0.03530315141740182,2,6589.592482265085
cifar100_SOTA_testSet,1,RelationNetwork,5,Egyptian,0.10996947,0.21730000000000002,0.51887494,1.0711378,0.7813657376311504,OOD,0.039188135959751895,2,7294.037890125066
b-59-850,1,RelationNetwork,5,Egyptian,0.13086286,0.33444999999999997,0.53976834,1.0707598,0.779604148019953,OOD,0.04343181437609992,2,7619.223972149193
b-59-850,1,RelationNetwork,5,Egyptian,0.21872091,0.26154999999999995,0.49657375,1.0210029,0.7735104576783973,OOD,0.03727898201399819,1,6189.720304524992
Egyptian,1,RelationNetwork,5,Egyptian,0.0,0.5002,0.27785283,0.9037133,0.6686561237228172,ID,0.04613794533786697,1,3420.1028931438923
miniImageNet_SOTA_testSet,1,RelationNetwork,5,Egyptian,0.16187179,0.21660000000000001,0.43972462,0.94635636,0.7122427316215985,OOD,0.031135831448670197,1,5455.57675741869
TKH,1,RelationNetwork,5,Egyptian,0.11154494,0.32439999999999997,0.38939777,1.0106512,0.7395112149393515,OOD,0.04001112345335982,1,5336.760959779844
omniglot_SOTA_testSet,1,RelationNetwork,5,Egyptian,-0.14974593,0.38430000000000003,0.1281069,0.5933403,0.473572012328108,OOD,0.04753693301002916,1,935.7688956942875
cifar100_SOTA_testSet,1,RelationNetwork,5,Egyptian,0.1927627,0.2175,0.47061554,1.0578569,0.7746876438339956,OOD,0.03318508701209024,1,6601.340011796914
Greek,1,RelationNetwork,5,Egyptian,-0.0016456544,0.40175,0.27620718,0.7577781,0.6008967995008592,OOD,0.048734612956296275,1,2479.0464314104756
Egyptian,1,RelationNetwork,5,Egyptian,0.0,0.5134000000000001,0.43402383,1.0300184,0.7446336482709316,ID,0.04839101156206595,4,6119.665242567658
TKH,1,RelationNetwork,5,Egyptian,0.026264966,0.41225,0.4602888,1.0525291,0.762111712443281,OOD,0.04450351109744039,4,6577.47964059934
cifar100_SOTA_testSet,1,RelationNetwork,5,Egyptian,0.2575126,0.21835,0.6915364,1.2645117,0.885423101011067,OOD,0.035233542257343355,4,11616.593370176852
omniglot_SOTA_testSet,1,RelationNetwork,5,Egyptian,-0.19897822,0.448,0.23504561,0.63329756,0.5049938349146702,OOD,0.05397684688827238,4,1836.966733886802
b-59-850,1,RelationNetwork,5,Egyptian,0.2619718,0.4054,0.6959956,1.3295785,0.9153071495331379,OOD,0.0490493628908674,4,12385.67443074286
miniImageNet_SOTA_testSet,1,RelationNetwork,5,Egyptian,0.21780905,0.21109999999999998,0.6518329,1.188395,0.8447237114472262,OOD,0.03412169397905092,4,10295.075257066637
Greek,1,RelationNetwork,5,Egyptian,-0.07957727,0.54075,0.35444656,0.74794716,0.5955235729024487,OOD,0.04925761362469765,4,3150.872111423698
omniglot_SOTA_testSet,1,RelationNetwork,5,Egyptian,-0.30601224,0.38065,0.021420693,0.41782436,0.34680213683972777,OOD,0.049811670319313724,3,87.23816179031382
TKH,1,RelationNetwork,5,Egyptian,0.042975157,0.40645,0.3704081,0.93636036,0.7014430505702444,OOD,0.05134707878740523,3,4541.382645232254
Egyptian,1,RelationNetwork,5,Egyptian,0.0,0.51405,0.32743293,0.87237155,0.6624015156197589,ID,0.04243492076109015,3,3657.0094011817127
cifar100_SOTA_testSet,1,RelationNetwork,5,Egyptian,0.17655075,0.21575,0.5039837,1.0813054,0.7934187753333195,OOD,0.03422444301957302,3,7019.699625723995
Greek,1,RelationNetwork,5,Egyptian,-0.14611286,0.47880000000000006,0.18132007,0.5265786,0.45356632362678956,OOD,0.051056929010664165,3,837.0586371707832
b-59-850,1,RelationNetwork,5,Egyptian,0.28508353,0.3565,0.61251646,1.1938329,0.8545008295878755,OOD,0.0442888247755571,3,9481.20205887407
miniImageNet_SOTA_testSet,1,RelationNetwork,5,Egyptian,0.14065704,0.2142,0.46808997,0.9825118,0.7412095770476752,OOD,0.037644521513760805,3,5745.478203194216
b-59-850,5,RelationNetwork,5,cifar100_SOTA_testSet,-0.18005419,0.40945,0.57994705,0.9444161,0.6961250379577903,OOD,0.050349503473222056,0,7944.21344537074
omniglot_SOTA_testSet,5,RelationNetwork,5,cifar100_SOTA_testSet,-0.72960335,0.4203,0.030397886,0.314486,0.26399323571733646,OOD,0.053142826420882056,0,128.7241583524247
Egyptian,5,RelationNetwork,5,cifar100_SOTA_testSet,-0.4555639,0.37904999999999994,0.30443734,0.77707195,0.5866910000337054,OOD,0.04813234359554914,0,3548.7956099600997
TKH,5,RelationNetwork,5,cifar100_SOTA_testSet,-0.33588699,0.39544999999999997,0.42411426,0.8253512,0.6183849786934106,OOD,0.04851466273200299,0,5312.060732059341
cifar100_SOTA_testSet,5,RelationNetwork,5,cifar100_SOTA_testSet,0.0,0.30365,0.76000124,1.2243897,0.869551247254041,ID,0.04089379537289246,0,12226.891940623522
Greek,5,RelationNetwork,5,cifar100_SOTA_testSet,-0.65351015,0.32754999999999995,0.106491104,0.41053125,0.33957431654859205,OOD,0.043103045136045785,0,798.0485869196173
miniImageNet_SOTA_testSet,5,RelationNetwork,5,cifar100_SOTA_testSet,0.06285596,0.2352,0.8228572,1.3102119,0.9120352508034992,OOD,0.0391913255708454,0,14251.284355659038
omniglot_SOTA_testSet,5,RelationNetwork,5,cifar100_SOTA_testSet,-0.8855223,0.4527,0.0020922236,0.17751464,0.1578961961890036,OOD,0.04918292386591102,2,2.0173449905561345
cifar100_SOTA_testSet,5,RelationNetwork,5,cifar100_SOTA_testSet,0.0,0.29320000000000007,0.88761455,1.3429972,0.9373570896493788,ID,0.042160526562176615,2,15412.226193143986
Greek,5,RelationNetwork,5,cifar100_SOTA_testSet,-0.77533793,0.40104999999999996,0.11227661,0.2501647,0.2183893217683553,OOD,0.05132759978802827,2,441.74222302153703
Egyptian,5,RelationNetwork,5,cifar100_SOTA_testSet,-0.3821959,0.7138,0.50541866,0.64157534,0.5346537966133919,OOD,0.04222925526219945,2,3530.9270136436135
TKH,5,RelationNetwork,5,cifar100_SOTA_testSet,-0.5145144,0.39804999999999996,0.37310016,0.5522873,0.4396035417731312,OOD,0.04759803042143655,2,3464.376601112949
miniImageNet_SOTA_testSet,5,RelationNetwork,5,cifar100_SOTA_testSet,-0.086747766,0.2403,0.8008668,1.2362578,0.880706708062894,OOD,0.032877195744162854,2,12901.91735758353
b-59-850,5,RelationNetwork,5,cifar100_SOTA_testSet,-0.40131682,0.38075,0.48629773,0.7569582,0.5774388036768501,OOD,0.04233866436249495,2,5733.697541809073
b-59-850,5,RelationNetwork,5,cifar100_SOTA_testSet,-0.26144487,0.40525,0.60854155,0.8808494,0.6671821680159216,OOD,0.04634719516863992,1,7566.697026702563
cifar100_SOTA_testSet,5,RelationNetwork,5,cifar100_SOTA_testSet,0.0,0.27614999999999995,0.8699864,1.3041227,0.9176663274559631,ID,0.03994436756289927,1,14683.435888892971
miniImageNet_SOTA_testSet,5,RelationNetwork,5,cifar100_SOTA_testSet,-0.15249634,0.24915,0.7174901,1.1016121,0.8080391573406059,OOD,0.03665586583345154,1,10395.287213719588
TKH,5,RelationNetwork,5,cifar100_SOTA_testSet,-0.55873567,0.2666,0.31125075,0.56399196,0.43360379132016935,OOD,0.0306502854799103,1,3835.9856283276135
omniglot_SOTA_testSet,5,RelationNetwork,5,cifar100_SOTA_testSet,-0.869891,0.3812,9.542663e-05,0.23923752,0.2041180746298332,OOD,0.044444459722219595,1,0.05372145754809745
Greek,5,RelationNetwork,5,cifar100_SOTA_testSet,-0.7769476,0.3198,0.09303883,0.23390579,0.20207417212761533,OOD,0.039802135621094505,1,434.7908648090538
